muid,date,conmatch,matchup,prediction,ttq,conf,venue,team1,t1oe,t1de,t1py,t1wp,t1propt,team2,t2oe,t2de,t2py,t2wp,t2propt,tpro,t1qual,t2qual,gp,result,tempo,possessions,t1pts,t2pts,winner,loser,t1adjt,t2adjt,t1adjo,t1adjd,t2adjo,t2adjd,gamevalue,mismatch,blowout,t1elite,t2elite,ord_date,t1ppp,t2ppp,gameppp,t1rk,t2rk,t1gs,t2gs,gamestats,t1fun,t2fun,results
South DakotaOral Roberts1-11,1/11/24,Sum at Sum,331 South Dakota at 199 Oral Roberts,"Oral Roberts -12.6, 82-69 (87%)",25.29940451901712,1,0,South Dakota,97.26156182800072,114.25497751500276,0.135658127404496,0.1278397420710155,69.08136262110756,Oral Roberts,106.650770900655,106.01863330025712,0.5170846713136793,0.8721602579289844,81.63503494304776,70.09770074300195,,,0,,,,,,,,,,,,,,,,,0.8617550007480944,0.9872373304739548,738896,,,,331,199,,,,,,
Western IllinoisTennessee Martin1-11,1/11/24,OVC at OVC,347 Western Illinois at 235 Tennessee Martin,"Tennessee Martin -12.4, 81-69 (87%)",22.84143863201791,1,0,Western Illinois,93.4794190732396,112.74432698539992,0.1038755528612185,0.1311991930621142,69.13981241032879,Tennessee Martin,105.79169717252802,108.25299626344264,0.4342606406972429,0.8688008069378858,81.49267039027806,71.488895047604,,,0,,,,,,,,,,,,,,,,,0.8968586053172299,0.9905424681503198,738896,,,,347,235,,,,,,
NJITUMass Lowell1-11,1/11/24,AE at AE,352 NJIT at 97 UMass Lowell,"UMass Lowell -22.2, 86-63 (97%)",22.162066740585185,1,0,NJIT,94.05778208131072,115.39203934023276,0.0869942758021475,0.0309367685836254,63.46410751165105,UMass Lowell,110.81127302021144,100.76014500748246,0.7490373332975946,0.9690632314163744,85.62576259226407,70.0665893392506,,,0,,,,,,,,,,,,,,,,,0.6910054782221591,0.9922127935453732,738896,,,,352,97,,,,,,
Cal PolyUC Riverside1-11,1/11/24,BW at BW,340 Cal Poly at 244 UC Riverside,"UC Riverside -10.0, 69-59 (86%)",19.04200463677551,1,0,Cal Poly,92.99327103411444,111.7370208413697,0.107970527169892,0.144239221902143,59.45945263653272,UC Riverside,100.74458073959582,103.6875169325798,0.4179673583203321,0.855760778097857,69.4163365636374,64.52220884780672,,,0,,,,,,,,,,,,,,,,,0.9028615582165832,0.9901286323468744,738896,,,,340,244,,,,,,
Southern IndianaSIU Edwardsville1-11,1/11/24,OVC at OVC,350 Southern Indiana at 229 SIU Edwardsville,"SIU Edwardsville -13.1, 77-63 (90%)",17.37416598259089,1,0,Southern Indiana,93.79523062508632,114.9563505148548,0.0879005794348005,0.1034411384418649,63.42875441081991,SIU Edwardsville,103.59373883945022,105.22779201289924,0.4551257217719247,0.896558861558135,76.53171494274304,67.24210304861951,,,0,,,,,,,,,,,,,,,,,0.8887751285665898,0.9921245488215006,738896,,,,350,229,,,,,,
DrexelNorth Carolina A&T1-11,1/11/24,CAA at CAA,116 Drexel at 362 North Carolina A&T,"Drexel -16.6, 76-59 (94%)",16.50649644332867,1,0,Drexel,101.6594726544602,98.6438149326452,0.5857204642672362,0.9443793075481822,75.87611704516284,North Carolina A&T,93.29165971586534,115.80132498676537,0.0768688284206916,0.0556206924518177,59.31388843177273,67.43883121538367,,,0,,,,,,,,,,,,,,,,,0.9876781130111386,0.8956924983006199,738896,,,,116,362,,,,,,
VMIChattanooga1-11,1/11/24,SC at SC,360 VMI at 223 Chattanooga,"Chattanooga -18.0, 82-64 (95%)",13.910380913607929,1,0,VMI,88.70560796922157,115.0238653385381,0.0479759715201732,0.0540979227293875,63.76161909995023,Chattanooga,103.71723491175382,104.86484847638796,0.4684054720423309,0.9459020772706124,81.774371320672,71.72072058850566,,,0,,,,,,,,,,,,,,,,,0.8833821516886057,0.9958663223782648,738896,,,,360,223,,,,,,
NebraskaIowa1-12,1/12/24,B10 at B10,31 Nebraska at 49 Iowa,"Iowa -2.5, 83-80 (59%)",79.2118902041261,1,0,Nebraska,113.34726453790717,99.4482882888916,0.8182316152890459,0.414104092612841,80.17547180049603,Iowa,118.47086940125608,100.85386474239218,0.8642957288085237,0.585895907387159,82.6317258479409,73.3844855082971,Nebraska,Iowa,0,,,,,,,,,,,,,,,,,0.5117158284074371,0.7295110752805493,738897,,,,31,49,,,,,,
UC IrvineHawaii1-12,1/12/24,BW at BW,72 UC Irvine at 113 Hawaii,"Hawaii -1.3, 69-68 (56%)",67.57794676971992,1,0,UC Irvine,104.45848823215474,97.84178115614132,0.6797313842146792,0.4443450682854199,67.52506991471925,Hawaii,106.07959785196984,97.44741461329954,0.7263304386254839,0.55565493171458,68.85051606285641,69.40924225131377,,,0,,,,,,,,,,,,,,,,,0.7154952839776236,0.8511967006042278,738897,,,,72,113,,,,,,
DaytonDuquesne1-12,1/12/24,A10 at A10,71 Dayton at 57 Duquesne,"Duquesne -5.3, 72-66 (71%)",58.10909808220258,1,0,Dayton,109.0185613346388,102.08928454704878,0.6803127490198697,0.2937091072871734,66.4118276638298,Duquesne,115.76929778266944,100.44698880223704,0.8365318979744925,0.7062908927128266,71.67729758261909,63.45624684027409,Dayton,,0,,,,,,,,,,,,,,,,,0.5660276398186542,0.8508579689922299,738897,,,,71,57,,,,,,
Boise St.Nevada1-12,1/12/24,MWC at MWC,73 Boise St. at 35 Nevada,"Nevada -7.6, 73-66 (78%)",58.013654495534325,1,0,Boise St.,105.0722712633222,98.5094635331147,0.677367836657657,0.219567512669101,65.50819514267184,Nevada,114.03019997346496,95.7451788542913,0.8818315679240981,0.780432487330899,73.14563913871272,68.13290671245355,Boise St.,,0,,,,,,,,,,,,,,,,,0.4721335977462487,0.8525639851536781,738897,,,,73,35,,,,,,
Wright St.Youngstown St.1-12,1/12/24,Horz at Horz,107 Wright St. at 220 Youngstown St.,"Wright St. -3.6, 85-82 (62%)",57.33105010103581,1,0,Wright St.,110.78377425821536,107.0479194650136,0.5973638365553816,0.6221574041961506,85.11902640159701,Youngstown St.,108.54567336440168,109.53387407433569,0.4739679619457078,0.3778425958038494,81.50660246080746,73.39531866123433,,,0,,,,,,,,,,,,,,,,,0.8810625850007163,0.8911034852512482,738897,,,,107,220,,,,,,
StetsonQueens1-12,1/12/24,ASun at ASun,172 Stetson at 241 Queens,"Stetson -0.0, 77-76 (50%)",56.45087078252284,1,0,Stetson,108.8311650985473,111.91713367156606,0.4202977319118915,0.5010784664731815,75.5737677015114,Queens,102.70173657270458,105.65352702105189,0.4192470303201021,0.4989215335268184,75.54542383501426,68.77017260217205,,,0,,,,,,,,,,,,,,,,,0.9023994381676984,0.9436464785007216,738897,,,,172,241,,,,,,
Florida Gulf CoastKennesaw St.1-12,1/12/24,ASun at ASun,193 Florida Gulf Coast at 230 Kennesaw St.,"Kennesaw St. -2.0, 78-76 (57%)",52.74516393521503,1,0,Florida Gulf Coast,105.9584739848516,110.49827144408474,0.3816725626289468,0.4250169470408399,76.20620841914963,Kennesaw St.,104.59098556373812,106.2431909106862,0.455060710775764,0.5749830529591601,78.23539742460109,70.8304289015695,,,0,,,,,,,,,,,,,,,,,0.8888010413333693,0.9516168398279368,738897,,,,193,230,,,,,,
MinnesotaIndiana1-12,1/12/24,B10 at B10,122 Minnesota at 58 Indiana,"Indiana -8.4, 76-68 (79%)",52.65980267256832,1,0,Minnesota,105.43139335051026,102.9417068478568,0.568276316837606,0.2054010633080586,67.61832113601321,Indiana,111.63709727095512,96.9034098943201,0.8358536381182983,0.7945989366919414,76.05981743173625,69.25030592066076,Minnesota,,0,,,,,,,,,,,,,,,,,0.5672435850373706,0.9021842855537576,738897,,,,122,58,,,,,,
Cleveland St.Milwaukee1-12,1/12/24,Horz at Horz,186 Cleveland St. at 219 Milwaukee,"Milwaukee -2.1, 77-74 (58%)",52.57375549586829,1,0,Cleveland St.,103.56701379127222,107.26926928922104,0.4003712945055302,0.4204853830885532,74.46547629020056,Milwaukee,107.74318745294038,108.52491914804716,0.4792276833699941,0.5795146169114467,76.57185852514263,69.32188519343934,,,0,,,,,,,,,,,,,,,,,0.8788352178309552,0.9478698566642224,738897,,,,186,219,,,,,,
JacksonvilleNorth Florida1-12,1/12/24,ASun at ASun,261 Jacksonville at 318 North Florida,"Jacksonville -0.2, 72-71 (51%)",47.21556809299811,1,0,Jacksonville,96.09541849974256,105.52951210453128,0.2540810567952188,0.5080548178814001,71.41767605615914,North Florida,101.62162613658776,111.91137855743489,0.2480227377149277,0.4919451821185999,71.21784965012871,69.48564676676706,,,0,,,,,,,,,,,,,,,,,0.9529115572773584,0.972708766196446,738897,,,,261,318,,,,,,
QuinnipiacMarist1-12,1/12/24,MAAC at MAAC,228 Quinnipiac at 221 Marist,"Marist -4.0, 72-68 (66%)",44.31601787033317,1,0,Quinnipiac,101.54851864272548,108.645548540142,0.3149945624006807,0.3408712698094266,67.66931244601379,Marist,100.45078348994453,101.48201407413934,0.4706693531146079,0.6591287301905734,71.66289671215544,68.70611812411578,,,0,,,,,,,,,,,,,,,,,0.8824425234477029,0.9635058637134842,738897,,,,228,221,,,,,,
RiceSouth Florida1-12,1/12/24,Amer at Amer,232 Rice at 166 South Florida,"South Florida -7.6, 81-73 (76%)",42.24818881443436,1,0,Rice,104.88806172727364,112.50481588174628,0.3087058054861959,0.2425247673787566,73.02121457479875,South Florida,104.14229731043648,101.17248988702646,0.5824186770233112,0.7574752326212434,80.62297527134336,71.99906761390376,,,0,,,,,,,,,,,,,,,,,0.8271552463613674,0.9645224266255372,738897,,,,232,166,,,,,,
DePaulVillanova1-12,1/12/24,BE at BE,191 DePaul at 16 Villanova,"Villanova -18.0, 80-62 (95%)",41.0671158948369,1,0,DePaul,102.21291919670736,106.5251918730884,0.3833816448328512,0.0505062028045124,61.97812623764488,Villanova,118.4823997539654,95.67642687065862,0.9211890629047728,0.9494937971954877,79.98966344529344,66.31228921233566,DePaul,,0,,,,,,,,,,,,,,,,,0.3634769674524269,0.9512825991168584,738897,,,,191,16,,,,,,
Fort WayneRobert Morris1-12,1/12/24,Horz at Horz,297 Fort Wayne at 274 Robert Morris,"Robert Morris -5.2, 76-71 (69%)",37.13558646462491,1,0,Fort Wayne,98.19116728909088,111.09965133955754,0.194602038571649,0.3090074810581229,71.32557036980896,Robert Morris,100.6461571425382,106.18074977601276,0.3507790968634768,0.6909925189418771,76.49568465511713,71.58027472112778,,,0,,,,,,,,,,,,,,,,,0.925112280930336,0.9804863680673048,738897,,,,297,274,,,,,,
FairfieldNiagara1-12,1/12/24,MAAC at MAAC,302 Fairfield at 287 Niagara,"Niagara -4.4, 72-68 (68%)",34.11893255199738,1,0,Fairfield,97.0289368575472,110.35870414301026,0.1853733994457027,0.3248839356441664,67.68391265108912,Niagara,101.67870626472454,108.52094681344158,0.3210520829015537,0.6751160643558336,72.1285519236086,67.25691262207359,,,0,,,,,,,,,,,,,,,,,0.9338412869962824,0.9816014454044872,738897,,,,302,287,,,,,,
ManhattanRider1-12,1/12/24,MAAC at MAAC,328 Manhattan at 260 Rider,"Rider -8.3, 74-66 (80%)",26.953671447452077,1,0,Manhattan,94.79206998305692,111.1559361023544,0.1380768941566841,0.2042871100183604,66.15097155686982,Rider,101.3549746072718,105.5982095848386,0.3842273691888501,0.7957128899816396,74.4535473754287,69.14710201261131,,,0,,,,,,,,,,,,,,,,,0.9145071191835707,0.9869767582624104,738897,,,,328,260,,,,,,
SienaCanisius1-12,1/12/24,MAAC at MAAC,345 Siena at 245 Canisius,"Canisius -10.8, 74-63 (86%)",20.34147556593365,1,0,Siena,92.66018902066124,111.694686340066,0.1044670352066574,0.1403422688372531,63.18471190271984,Canisius,103.05513769389356,106.11145664976291,0.4167577861450484,0.8596577311627469,73.97052689850732,67.23925140448465,,,0,,,,,,,,,,,,,,,,,0.903296931865222,0.9904829058230784,738897,,,,345,245,,,,,,
AlabamaMississippi St.1-13,1/13/24,SEC at SEC,11 Alabama at 32 Mississippi St.,"Mississippi St. -0.9, 76-75 (53%)",86.74345181396147,1,0,Alabama,117.46700980516266,99.07935932346945,0.8762858257513012,0.4668470541147285,75.3016636518223,Mississippi St.,108.1018569556117,90.13324820457144,0.889978852452885,0.5331529458852715,76.17631835234194,74.41662221581063,Alabama,Mississippi St.,0,,,,,,,,,,,,,,,,,0.4520933444805705,0.6315418587919601,738898,,,,11,32,,,,,,
HoustonTCU1-13,1/13/24,B12 at B12,2 Houston at 22 TCU,"Houston -2.1, 71-68 (59%)",84.66685756169869,1,0,Houston,114.67379383430716,91.19372054351037,0.933062512252468,0.586689757184093,70.56245125435778,TCU,113.6540266217022,93.17823495577356,0.9075780766880036,0.413310242815907,68.44547792233523,69.09733812835192,Houston,TCU,0,,,,,,,,,,,,,,,,,0.4046549219725844,0.4655154697237305,738898,,,,2,22,,,,,,
San Diego St.New Mexico1-13,1/13/24,MWC at MWC,20 San Diego St. at 47 New Mexico,"New Mexico -0.5, 76-75 (52%)",84.50396306449525,1,0,San Diego St.,110.2134276371734,94.27577698135732,0.8576901526626939,0.4807071092221973,74.8070897978836,New Mexico,114.65937729770616,97.4225243551218,0.8668565165803445,0.5192928907778027,75.31102722227823,72.89792899018681,San Diego St.,New Mexico,0,,,,,,,,,,,,,,,,,0.506215365065075,0.6682585774528244,738898,,,,20,47,,,,,,
USCColorado1-13,1/13/24,P12 at P12,18 USC at 28 Colorado,"Colorado -2.0, 76-74 (58%)",81.53208523870858,1,0,USC,114.17377343164148,97.3980548515793,0.8614668380678984,0.4225778617025199,74.21904324552503,Colorado,115.11863606450044,95.57392402788832,0.8947048679471616,0.57742213829748,76.2615272627992,71.1665475417164,USC,Colorado,0,,,,,,,,,,,,,,,,,0.4399369665812449,0.6612856453342114,738898,,,,18,28,,,,,,
KentuckyTexas A&M1-13,1/13/24,SEC at SEC,12 Kentucky at 24 Texas A&M,"Texas A&M -1.9, 76-75 (57%)",81.41456107301984,1,0,Kentucky,117.61706568941392,99.40091819746084,0.8738169284806385,0.4284809851129733,74.56701688808178,Texas A&M,119.1116986899576,98.1739553557684,0.9023126037905712,0.5715190148870266,76.45835578518616,67.56883922598377,Kentucky,Texas A&M,0,,,,,,,,,,,,,,,,,0.4194870043769453,0.6367806872522592,738898,,,,12,24,,,,,,
Miami FLVirginia Tech1-13,1/13/24,ACC at ACC,45 Miami FL at 64 Virginia Tech,"Virginia Tech -1.7, 78-76 (56%)",75.79537092775139,1,0,Miami FL,114.3777716347499,102.11111118368316,0.7866114812571635,0.4381144571544622,76.43406062246703,Virginia Tech,112.857850589634,98.5976582528439,0.8254097161512988,0.5618855428455378,78.1058347002002,70.91612864512298,Miami FL,,0,,,,,,,,,,,,,,,,,0.5853732464913625,0.7670870759510635,738898,,,,45,64,,,,,,
ArizonaWashington St.1-13,1/13/24,P12 at P12,6 Arizona at 61 Washington St.,"Arizona -3.5, 76-72 (63%)",75.63057803327779,1,0,Arizona,115.86426718759822,96.26332464809046,0.8939100590924718,0.6330422411962038,75.64925542488817,Washington St.,111.46170928709712,97.10236008274086,0.8300564690854019,0.3669577588037962,72.14594205945033,70.35446604036153,Arizona,Washington St.,0,,,,,,,,,,,,,,,,,0.5774420070162241,0.5903077261111064,738898,,,,6,61,,,,,,
ArkansasFlorida1-13,1/13/24,SEC at SEC,46 Arkansas at 23 Florida,"Florida -6.4, 82-76 (72%)",72.06851196226901,1,0,Arkansas,110.71471081388748,98.89133661877824,0.7856251157419977,0.282880997290717,75.96490984002929,Florida,115.86865892616991,95.4529935893972,0.902820936545105,0.7171190027092831,82.36493703578824,75.21153661855848,Arkansas,,0,,,,,,,,,,,,,,,,,0.4180800185601241,0.7681335634046447,738898,,,,46,23,,,,,,
TexasWest Virginia1-13,1/13/24,B12 at B12,27 Texas at 83 West Virginia,"Texas -2.0, 71-69 (58%)",71.43436738711318,1,0,Texas,112.42693917578464,98.3177454137121,0.8237754640348368,0.580568284190159,70.52139943602602,West Virginia,107.34242014989624,96.56293891778998,0.7715408776806549,0.4194317158098409,68.55566583550885,67.96829533311863,,West Virginia,0,,,,,,,,,,,,,,,,,0.6640235358253914,0.7220025104274226,738898,,,,27,83,,,,,,
BYUUCF1-13,1/13/24,B12 at B12,21 BYU at 96 UCF,"BYU -4.3, 75-71 (67%)",69.03126434567058,1,0,BYU,112.47583274414488,96.32153812964592,0.8560710898567047,0.6651071071833996,74.87357257160686,UCF,106.56059722797453,96.8662827596992,0.7496781685602617,0.3348928928166004,70.53696341359613,71.90565104251216,,UCF,0,,,,,,,,,,,,,,,,,0.6902764940919972,0.6711788487496735,738898,,,,21,96,,,,,,
VirginiaWake Forest1-13,1/13/24,ACC at ACC,44 Virginia at 88 Wake Forest,"Virginia -0.8, 64-63 (53%)",68.7479035993113,1,0,Virginia,105.82054198581864,94.4307048170904,0.7874464354560786,0.534964813808405,64.11971486364236,Wake Forest,113.2389203427206,102.28909885979844,0.7630570529661336,0.465035186191595,63.34337502352214,61.98099823152481,,,0,,,,,,,,,,,,,,,,,0.6745408801056051,0.766195891939563,738898,,,,44,88,,,,,,
Kansas St.Texas Tech1-13,1/13/24,B12 at B12,50 Kansas St. at 43 Texas Tech,"Texas Tech -4.5, 73-69 (67%)",68.2839533448706,1,0,Kansas St.,111.31565906051236,100.41677336079908,0.7658398593923211,0.3264895297221031,68.99693102178922,Texas Tech,109.6703445796531,92.89525860615116,0.8709150252946182,0.6735104702778969,73.48106363366455,69.81460448033694,Kansas St.,,0,,,,,,,,,,,,,,,,,0.4973088596012359,0.7877787195477122,738898,,,,50,43,,,,,,
Utah St.UNLV1-13,1/13/24,MWC at MWC,74 Utah St. at 118 UNLV,"UNLV -1.2, 72-71 (55%)",67.11347354665932,1,0,Utah St.,106.06996304079118,99.51529928979564,0.6755852092999811,0.4530013740528175,70.77573965554623,UNLV,111.28259896645226,102.70796202301229,0.7154713304028811,0.5469986259471825,71.94572622482832,67.97578092469254,,,0,,,,,,,,,,,,,,,,,0.7263538276576914,0.8535848909095006,738898,,,,74,118,,,,,,
OklahomaKansas1-13,1/13/24,B12 at B12,41 Oklahoma at 4 Kansas,"Kansas -9.1, 77-68 (81%)",66.32026793544237,1,0,Oklahoma,109.67222337331536,97.6115867062284,0.7924486884152687,0.1914868855855881,68.07675579924306,Kansas,116.47990126923108,91.4661158935739,0.94159241501408,0.8085131144144119,77.16037548522763,71.00816411850577,Oklahoma,,0,,,,,,,,,,,,,,,,,0.2928012073137283,0.7607519391296251,738898,,,,41,4,,,,,,
BradleyIllinois Chicago1-13,1/13/24,MVC at MVC,89 Bradley at 140 Illinois Chicago,"Bradley -0.1, 70-69 (50%)",66.21529932876952,1,0,Bradley,105.96517634212792,100.83895467754196,0.6388177347761267,0.5038486310601837,68.65188530940438,Illinois Chicago,105.61025447041985,100.63583178972772,0.6352581548540932,0.4961513689398162,68.56004384105208,67.36013994267317,,,0,,,,,,,,,,,,,,,,,0.7930595447826976,0.8728414418691524,738898,,,,89,140,,,,,,
Seton HallButler1-13,1/13/24,BE at BE,68 Seton Hall at 69 Butler,"Butler -3.2, 73-70 (63%)",66.04958037986847,1,0,Seton Hall,107.12277907079256,99.35992076685056,0.7037268548242911,0.372808914477455,69.7799703368362,Butler,111.14563195729728,98.53196528789974,0.799839851766347,0.627191085522545,73.00883867976012,69.17324071647431,,,0,,,,,,,,,,,,,,,,,0.6255130191526505,0.8363677807919669,738898,,,,68,69,,,,,,
XavierProvidence1-13,1/13/24,BE at BE,59 Xavier at 36 Providence,"Providence -6.3, 76-70 (73%)",65.7834862495182,1,0,Xavier,107.34528963220303,98.24908920872484,0.7346342392803252,0.2706556083584732,69.7648131894854,Providence,111.98087202611072,94.0271441104722,0.8817974268203287,0.7293443916415268,76.04533479805285,72.32134864967688,Xavier,,0,,,,,,,,,,,,,,,,,0.4722152426360815,0.8143144493347266,738898,,,,59,36,,,,,,
CincinnatiBaylor1-13,1/13/24,B12 at B12,55 Cincinnati at 19 Baylor,"Baylor -9.0, 82-73 (79%)",64.6498304918245,1,0,Cincinnati,109.49793288435492,99.69289601354718,0.7462723906104893,0.2078912030818219,73.23538626661647,Baylor,121.31947244716456,98.32671371113044,0.9180778851547038,0.792108796918178,82.26938615045142,71.1721113882302,Cincinnati,,0,,,,,,,,,,,,,,,,,0.3732721980218729,0.8049817080159113,738898,,,,55,19,,,,,,
TennesseeGeorgia1-13,1/13/24,SEC at SEC,9 Tennessee at 105 Georgia,"Tennessee -6.1, 73-67 (73%)",64.11214333335009,1,0,Tennessee,109.48684211864524,92.0338984404326,0.8804759697442291,0.7309333584526282,73.1283881153477,Georgia,107.90077775504828,98.93527221067836,0.7305829037022831,0.2690666415473718,67.04174529922294,70.63813693139238,,Georgia,0,,,,,,,,,,,,,,,,,0.7110988474819202,0.6223677649250683,738898,,,,9,105,,,,,,
NorthwesternWisconsin1-13,1/13/24,B10 at B10,48 Northwestern at 37 Wisconsin,"Wisconsin -4.0, 66-62 (67%)",63.616974085304086,1,0,Northwestern,110.71348147861046,99.23388885744428,0.7788297051321375,0.3279561844811537,61.84822707058594,Wisconsin,113.8190352539266,95.84740014573006,0.8782865044692135,0.6720438155188462,65.82961590915247,60.983553644125934,Northwestern,,0,,,,,,,,,,,,,,,,,0.4805113459609821,0.7751627378847509,738898,,,,48,37,,,,,,
DrakeSouthern Illinois1-13,1/13/24,MVC at MVC,94 Drake at 136 Southern Illinois,"Southern Illinois -0.5, 68-67 (52%)",63.103364260439605,1,0,Drake,109.33233013890155,104.42658691889991,0.629002551244007,0.4793282706474099,66.71744203442132,Southern Illinois,104.8641092709238,99.44087135812087,0.6480945818601425,0.52067172935259,67.19915587820543,64.20844908325908,,,0,,,,,,,,,,,,,,,,,0.7837465577197118,0.8774623209975982,738898,,,,94,136,,,,,,
St. John'sCreighton1-13,1/13/24,BE at BE,52 St. John's at 5 Creighton,"Creighton -11.0, 82-71 (84%)",63.03913644045825,1,0,St. John's,112.13289172945274,101.90318234760132,0.750280268075811,0.160759549341489,71.20846070316583,Creighton,119.52349611373818,94.08025369863556,0.9400653787211009,0.8392404506585109,82.21312012519329,70.62629337612925,St. John's,,0,,,,,,,,,,,,,,,,,0.2985135493153795,0.8016196291846949,738898,,,,52,5,,,,,,
